# PFTAB(7,56,10,9) - iron-group partition functions
# 35280 values in column-major (Fortran) order
# READ(unit,*) ((((PFTAB(i,j,k,l),i=1,7),j=1,56),k=1,10),l=1,9)
     2.00400      2.00400      2.00400      2.00400      2.00400      2.00400      2.00400
     2.00600      2.00600      2.00600      2.00600      2.00600      2.00600      2.00600
     2.00800      2.00800      2.00800      2.00800      2.00800      2.00800      2.00800
     2.01100      2.01100      2.01100      2.01100      2.01100      2.01100      2.01100
     2.01500      2.01500      2.01500      2.01500      2.01500      2.01500      2.01500
     2.02000      2.02000      2.02000      2.02000      2.02000      2.02000      2.02000
     2.02600      2.02600      2.02600      2.02600      2.02600      2.02600      2.02600
     2.03400      2.03400      2.03400      2.03400      2.03400      2.03400      2.03400
     2.04400      2.04400      2.04400      2.04400      2.04400      2.04400      2.04400
     2.05700      2.05700      2.05700      2.05700      2.05700      2.05700      2.05700
     2.07200      2.07200      2.07200      2.07200      2.07200      2.07200      2.07200
     2.09000      2.09000      2.09000      2.09000      2.09000      2.09000      2.09000
     2.11100      2.11100      2.11100      2.11100      2.11100      2.11100      2.11100
     2.13700      2.13700      2.13700      2.13700      2.13700      2.13700      2.13700
     2.16600      2.16600      2.16600      2.16600      2.16600      2.16600      2.16600
     2.20100      2.20100      2.20100      2.20100      2.20100      2.20100      2.20100
     2.26200      2.26200      2.26200      2.26200      2.26200      2.26200      2.26200
     2.33700      2.33700      2.33700      2.33700      2.33700      2.33700      2.33700
     2.42600      2.42600      2.42600      2.42600      2.42600      2.42600      2.42600
     2.53200      2.53200      2.53200      2.53200      2.53200      2.53200      2.53200
     2.65400      2.65400      2.65400      2.65400      2.65400      2.65400      2.65400
     2.79500      2.79500      2.79500      2.79500      2.79500      2.79500      2.79500
     2.95600      2.95600      2.95600      2.95600      2.95500      2.95500      2.95500
     3.13600      3.13600      3.13600      3.13600      3.13600      3.13600      3.13500
     3.33700      3.33700      3.33700      3.33700      3.33700      3.33700      3.33600
     3.56100      3.56100      3.56100      3.56100      3.56000      3.55900      3.55700
     3.98600      3.98600      3.98600      3.98500      3.98200      3.97900      3.97400
     4.48700      4.48700      4.48700      4.48600      4.47600      4.46500      4.45000
     5.09100      5.09100      5.09000      5.08700      5.05500      5.02400      4.98800
     5.84500      5.84500      5.84300      5.83500      5.74900      5.66800      5.58700
     6.83900      6.83900      6.83400      6.81200      6.60300      6.41800      6.25100
     8.21000      8.21000      8.19900      8.15000      7.69000      7.29800      6.98100
    10.16100     10.16100     10.13700     10.03600      9.10400      8.34200      7.77800
    12.95200     12.95200     12.90600     12.71200     10.96800      9.58800      8.64400
    16.89600     16.89600     16.81300     16.46700     13.41400     11.07300      9.57900
    22.33000     22.33000     22.19000     21.61000     16.58200     12.83000     10.57900
    29.58200     29.58200     29.36000     28.44100     20.59900     14.88500     11.64100
    38.94100     38.94100     38.60500     37.21900     25.56400     17.25100     12.75600
    50.61500     50.61500     50.12900     48.13100     31.54000     19.92900     13.91500
    64.71500     64.71500     64.04000     61.27300     38.54300     22.90300     15.10600
    81.23900     81.23900     80.33400     76.63300     46.54300     26.14700     16.31800
   100.07100    100.07100     98.89600     94.10200     55.46300     29.62000     17.53700
   120.99700    120.99700    119.51300    113.47600     65.19000     33.27800     18.75000
   143.71900    143.71900    141.89400    134.47800     75.58300     37.06800     19.94700
   167.88500    167.88500    165.68900    156.78100     86.48000     40.93700     21.11500
   193.11000    193.11000    190.52000    180.03200     97.71500     44.83300     22.24600
   219.00100    219.00100    216.00100    203.87000    109.12400     48.70900     23.33300
   245.17800    245.17800    241.75900    227.94600    120.54900     52.52100     24.36900
   271.29000    271.29000    267.44700    251.94200    131.85200     56.23200     25.35100
   297.02300    297.02300    292.75900    275.57000    142.90900     59.81200     26.27400
   322.11000    322.11000    317.43200    298.59000    153.61900     63.23700     27.13900
   346.33200    346.33200    341.25100    320.80200    163.90000     66.48800     27.94400
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00000      1.00000      1.00000      1.00000      1.00000      1.00000      1.00000
     1.00100      1.00100      1.00100      1.00100      1.00100      1.00100      1.00100
     1.00300      1.00300      1.00300      1.00300      1.00300      1.00300      1.00300
     1.01000      1.01000      1.01000      1.01000      1.01000      1.01000      1.01000
     1.02900      1.02900      1.02900      1.02900      1.02900      1.02800      1.02700
     1.07600      1.07600      1.07600      1.07600      1.07600      1.07200      1.06800
     1.18900      1.18900      1.18900      1.18900      1.18900      1.17100      1.15600
     1.44800      1.44800      1.44800      1.44800      1.44800      1.38600      1.33600
     2.01500      2.01500      2.01500      2.01500      2.01500      1.82900      1.67900
     3.19200      3.19200      3.19200      3.19200      3.19200      2.69200      2.30200
     5.49600      5.49600      5.49600      5.49600      5.49500      4.29100      3.37100
     9.72700      9.72700      9.72700      9.72700      9.72600      7.09000      5.11300
    17.02500     17.02500     17.02500     17.02500     17.02200     11.72300      7.81400
    28.86100     28.86100     28.86100     28.86100     28.85500     18.98000     11.80500
    46.97700     46.97700     46.97700     46.97700     46.96700     29.76700     17.43800
    73.25000     73.25000     73.25000     73.25000     73.23300     45.03000     25.05500
   109.50800    109.50800    109.50800    109.50800    109.48200     65.65700     34.94900
   157.33800    157.33800    157.33800    157.33800    157.29900     92.38800     47.33400
   217.90100    217.90100    217.90100    217.90100    217.84700    125.72200     62.32100
     4.23400      4.23400      4.23400      4.23400      4.23400      4.23400      4.23400
     4.25700      4.25700      4.25700      4.25700      4.25700      4.25700      4.25700
     4.28200      4.28200      4.28200      4.28200      4.28200      4.28200      4.28200
     4.30800      4.30800      4.30800      4.30800      4.30800      4.30800      4.30800
     4.33500      4.33500      4.33500      4.33500      4.33500      4.33500      4.33500
     4.36300      4.36300      4.36300      4.36300      4.36300      4.36300      4.36300
     4.39200      4.39200      4.39200      4.39200      4.39200      4.39200      4.39200
     4.42200      4.42200      4.42200      4.42200      4.42200      4.42200      4.42200
     4.45300      4.45300      4.45300      4.45300      4.45300      4.45300      4.45300
     4.48400      4.48400      4.48400      4.48400      4.48400      4.48400      4.48400
     4.51600      4.51600      4.51600      4.51600      4.51600      4.51600      4.51600
     4.54800      4.54800      4.54800      4.54800      4.54800      4.54800      4.54800
     4.58100      4.58100      4.58100      4.58100      4.58100      4.58100      4.58100
     4.61500      4.61500      4.61500      4.61500      4.61500      4.61500      4.61500
     4.64800      4.64800      4.64800      4.64800      4.64800      4.64800      4.64800
     4.68200      4.68200      4.68200      4.68200      4.68200      4.68200      4.68200
     4.71600      4.71600      4.71600      4.71600      4.71600      4.71600      4.71600
     4.74900      4.74900      4.74900      4.74900      4.74900      4.74900      4.74900
     4.78300      4.78300      4.78300      4.78300      4.78300      4.78300      4.78300
     4.81700      4.81700      4.81700      4.81700      4.81700      4.81700      4.81700
     4.86700      4.86700      4.86700      4.86700      4.86700      4.86700      4.86700
     4.91700      4.91700      4.91700      4.91700      4.91700      4.91700      4.91700
     4.96600      4.96600      4.96600      4.96600      4.96600      4.96600      4.96600
     5.01400      5.01400      5.01400      5.01400      5.01400      5.01400      5.01400
     5.06100      5.06100      5.06100      5.06100      5.06100      5.06100      5.06100
     5.10700      5.10700      5.10700      5.10700      5.10700      5.10700      5.10700
     5.15200      5.15200      5.15200      5.15200      5.15200      5.15200      5.15200
     5.19500      5.19500      5.19500      5.19500      5.19500      5.19500      5.19500
     5.23700      5.23700      5.23700      5.23700      5.23700      5.23700      5.23700
     5.27700      5.27700      5.27700      5.27700      5.27700      5.27700      5.27700
     5.34100      5.34100      5.34100      5.34100      5.34100      5.34100      5.34100
     5.40000      5.40000      5.40000      5.40000      5.40000      5.40000      5.40000
     5.45600      5.45600      5.45600      5.45600      5.45600      5.45600      5.45600
     5.50700      5.50700      5.50700      5.50700      5.50700      5.50700      5.50700
     5.55400      5.55400      5.55400      5.55400      5.55400      5.55400      5.55400
     5.59700      5.59700      5.59700      5.59700      5.59700      5.59700      5.59700
     5.63700      5.63700      5.63700      5.63700      5.63700      5.63700      5.63700
     5.67400      5.67400      5.67400      5.67400      5.67400      5.67400      5.67400
     5.70800      5.70800      5.70800      5.70800      5.70800      5.70800      5.70800
     5.74300      5.74300      5.74300      5.74300      5.74300      5.74300      5.74300
     5.78200      5.78200      5.78200      5.78200      5.78200      5.78200      5.78200
     5.83700      5.83700      5.83700      5.83700      5.83700      5.83700      5.83700
     5.92600      5.92600      5.92600      5.92600      5.92600      5.92600      5.92600
     6.08400      6.08400      6.08400      6.08400      6.08400      6.08300      6.08300
     6.37400      6.37400      6.37400      6.37400      6.37300      6.37200      6.36800
     6.90900      6.90900      6.90900      6.90800      6.90600      6.90200      6.88400
     7.89700      7.89700      7.89600      7.89500      7.88600      7.87200      7.80900
     9.71800      9.71800      9.71700      9.71200      9.68300      9.63700      9.44000
    13.04400     13.04400     13.04100     13.02700     12.94200     12.81300     12.26600
    18.99100     18.99100     18.98200     18.94600     18.72700     18.40000     17.04500
    29.28000     29.28000     29.25800     29.17400     28.66900     27.91800     24.87500
    46.35300     46.35300     46.30800     46.12800     45.06100     43.48700     37.23000
    73.39600     73.39600     73.30600     72.95400     70.87700     67.83200     55.93800
   114.20900    114.20900    114.04600    113.40600    109.64200    104.16200     83.07700
   172.94200    172.94200    172.66500    171.57400    165.18300    155.92900    120.80600
   253.71000    253.71000    253.26400    251.51000    241.26500    226.50300    171.15300
     5.67800      5.67800      5.67800      5.67800      5.67800      5.67800      5.67800
     5.73300      5.73300      5.73300      5.73300      5.73300      5.73300      5.73300
     5.79000      5.79000      5.79000      5.79000      5.79000      5.79000      5.79000
     5.84900      5.84900      5.84900      5.84900      5.84900      5.84900      5.84900
     5.91000      5.91000      5.91000      5.91000      5.91000      5.91000      5.91000
     5.97200      5.97200      5.97200      5.97200      5.97200      5.97200      5.97200
     6.03500      6.03500      6.03500      6.03500      6.03500      6.03500      6.03500
     6.09900      6.09900      6.09900      6.09900      6.09900      6.09900      6.09900
     6.16500      6.16500      6.16500      6.16500      6.16500      6.16500      6.16500
     6.23100      6.23100      6.23100      6.23100      6.23100      6.23100      6.23100
     6.29800      6.29800      6.29800      6.29800      6.29800      6.29800      6.29800
     6.36500      6.36500      6.36500      6.36500      6.36500      6.36500      6.36500
     6.43300      6.43300      6.43300      6.43300      6.43300      6.43300      6.43300
     6.50100      6.50100      6.50100      6.50100      6.50100      6.50100      6.50100
     6.57000      6.57000      6.57000      6.57000      6.57000      6.57000      6.57000
     6.63900      6.63900      6.63900      6.63900      6.63900      6.63900      6.63900
     6.70800      6.70800      6.70800      6.70800      6.70800      6.70800      6.70800
     6.77700      6.77700      6.77700      6.77700      6.77700      6.77700      6.77700
     6.84700      6.84700      6.84700      6.84700      6.84700      6.84700      6.84700
     6.91700      6.91700      6.91700      6.91700      6.91700      6.91700      6.91700
     7.02300      7.02300      7.02300      7.02300      7.02300      7.02300      7.02300
     7.13000      7.13000      7.13000      7.13000      7.13000      7.13000      7.13000
     7.23900      7.23900      7.23900      7.23900      7.23900      7.23900      7.23900
     7.35000      7.35000      7.35000      7.35000      7.35000      7.35000      7.35000
     7.46300      7.46300      7.46300      7.46300      7.46300      7.46300      7.46300
     7.57900      7.57900      7.57900      7.57900      7.57900      7.57900      7.57900
     7.69900      7.69900      7.69900      7.69900      7.69900      7.69900      7.69900
     7.82200      7.82200      7.82200      7.82200      7.82200      7.82200      7.82200
     7.95000      7.95000      7.95000      7.95000      7.95000      7.95000      7.95000
     8.08200      8.08200      8.08200      8.08200      8.08200      8.08200      8.08200
     8.31200      8.31200      8.31200      8.31200      8.31200      8.31200      8.31200
     8.55500      8.55500      8.55500      8.55500      8.55500      8.55500      8.55500
     8.81100      8.81100      8.81100      8.81100      8.81100      8.81100      8.81100
     9.07800      9.07800      9.07800      9.07800      9.07800      9.07800      9.07800
     9.35500      9.35500      9.35500      9.35500      9.35500      9.35500      9.35500
     9.64100      9.64100      9.64100      9.64100      9.64100      9.64100      9.64100
     9.93200      9.93200      9.93200      9.93200      9.93200      9.93200      9.93200
    10.22600     10.22600     10.22600     10.22600     10.22600     10.22600     10.22600
    10.52300     10.52300     10.52300     10.52300     10.52300     10.52300     10.52300
    10.82100     10.82100     10.82100     10.82100     10.82100     10.82100     10.82100
    11.12500     11.12500     11.12500     11.12500     11.12500     11.12500     11.12500
    11.44300     11.44300     11.44300     11.44300     11.44300     11.44300     11.44300
    11.79200     11.79200     11.79200     11.79200     11.79200     11.79200     11.79200
    12.20700     12.20700     12.20700     12.20700     12.20700     12.20700     12.20700
    12.74000     12.74000     12.74000     12.74000     12.74000     12.74000     12.74000
    13.48400     13.48400     13.48400     13.48400     13.48400     13.48400     13.48300
    14.58200     14.58200     14.58200     14.58200     14.58200     14.58100     14.57700
    16.27700     16.27600     16.27500     16.27500     16.27400     16.26900     16.25200
    18.97500     18.97200     18.96800     18.96700     18.96300     18.94500     18.88300
    23.37200     23.36300     23.34700     23.34500     23.33200     23.27400     23.07600
    30.62400     30.59800     30.55300     30.54500     30.50800     30.34200     29.78800
    42.56900     42.50000     42.38400     42.36400     42.26800     41.84600     40.45800
    61.93600     61.77600     61.50600     61.45900     61.23500     60.26500     57.12200
    92.49400     92.15400     91.58000     91.48100     91.00800     88.96700     82.45300
   139.04300    138.37800    137.25400    137.06000    136.13800    132.18000    119.70700
   207.20800    205.99700    203.95200    203.60100    201.92800    194.78700    172.53300
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00000      4.00000      4.00000      4.00000      4.00000      4.00000      4.00000
     4.00100      4.00100      4.00100      4.00100      4.00100      4.00100      4.00100
     4.00100      4.00100      4.00100      4.00100      4.00100      4.00100      4.00100
     4.00100      4.00100      4.00100      4.00100      4.00100      4.00100      4.00100
     4.00200      4.00200      4.00200      4.00200      4.00200      4.00200      4.00200
     4.00300      4.00300      4.00300      4.00300      4.00300      4.00300      4.00300
     4.00400      4.00400      4.00400      4.00400      4.00400      4.00400      4.00400
     4.00700      4.00700      4.00700      4.00700      4.00700      4.00700      4.00700
     4.01200      4.01200      4.01200      4.01200      4.01200      4.01200      4.01200
     4.01800      4.01800      4.01800      4.01800      4.01800      4.01800      4.01800
     4.02800      4.02800      4.02800      4.02800      4.02800      4.02800      4.02800
     4.04100      4.04100      4.04100      4.04100      4.04100      4.04100      4.04100
     4.06000      4.06000      4.06000      4.06000      4.06000      4.06000      4.06000
     4.08500      4.08500      4.08500      4.08500      4.08500      4.08500      4.08500
     4.11800      4.11800      4.11800      4.11800      4.11800      4.11800      4.11800
     4.16000      4.16000      4.16000      4.16000      4.16000      4.16000      4.16000
     4.21300      4.21300      4.21300      4.21300      4.21300      4.21300      4.21300
     4.32900      4.32900      4.32900      4.32900      4.32900      4.32900      4.32900
     4.48800      4.48800      4.48800      4.48800      4.48800      4.48800      4.48800
     4.69600      4.69600      4.69600      4.69600      4.69600      4.69600      4.69600
     4.95700      4.95700      4.95700      4.95700      4.95700      4.95700      4.95700
     5.27600      5.27600      5.27600      5.27600      5.27600      5.27600      5.27600
     5.65400      5.65400      5.65400      5.65400      5.65400      5.65400      5.65400
     6.08900      6.08900      6.08900      6.08900      6.08900      6.08900      6.08900
     6.57900      6.57900      6.57900      6.57900      6.57900      6.57900      6.57900
     7.11900      7.11900      7.11900      7.11900      7.11900      7.11900      7.11900
     7.70500      7.70500      7.70500      7.70500      7.70500      7.70500      7.70500
     8.33200      8.33200      8.33200      8.33200      8.33200      8.33200      8.33200
     9.00000      9.00000      9.00000      9.00000      9.00000      9.00000      9.00000
     9.71200      9.71200      9.71200      9.71200      9.71200      9.71200      9.71200
    10.48400     10.48400     10.48400     10.48400     10.48400     10.48400     10.48400
    11.34000     11.34000     11.34000     11.34000     11.34000     11.34000     11.34000
    12.32600     12.32600     12.32600     12.32600     12.32600     12.32600     12.32600
    13.51800     13.51800     13.51800     13.51800     13.51800     13.51800     13.51800
    15.02800     15.02800     15.02800     15.02800     15.02800     15.02800     15.02700
    17.03500     17.03500     17.03500     17.03500     17.03400     17.03400     17.03300
    19.82100     19.82100     19.82100     19.82100     19.82100     19.81900     19.81500
    23.84500     23.84500     23.84400     23.84300     23.84200     23.83800     23.82200
    29.84900     29.84800     29.84600     29.84400     29.83800     29.82500     29.77400
    39.02300     39.02100     39.01600     39.01000     38.99200     38.95200     38.80400
    53.19000     53.18500     53.17100     53.15600     53.10900     53.00400     52.62500
    74.98800     74.97500     74.94100     74.90600     74.79500     74.55000     73.66900
   107.97700    107.94800    107.87600    107.79900    107.56000    107.03500    105.17000
     2.28300      2.28300      2.28300      2.28300      2.28300      2.28300      2.28300
     2.37400      2.37400      2.37400      2.37400      2.37400      2.37400      2.37400
     2.46900      2.46900      2.46900      2.46900      2.46900      2.46900      2.46900
     2.56700      2.56700      2.56700      2.56700      2.56700      2.56700      2.56700
     2.66800      2.66800      2.66800      2.66800      2.66800      2.66800      2.66800
     2.77300      2.77300      2.77300      2.77300      2.77300      2.77300      2.77300
     2.88000      2.88000      2.88000      2.88000      2.88000      2.88000      2.88000
     2.99000      2.99000      2.99000      2.99000      2.99000      2.99000      2.99000
     3.10200      3.10200      3.10200      3.10200      3.10200      3.10200      3.10200
     3.21700      3.21700      3.21700      3.21700      3.21700      3.21700      3.21700
     3.33400      3.33400      3.33400      3.33400      3.33400      3.33400      3.33400
     3.45200      3.45200      3.45200      3.45200      3.45200      3.45200      3.45200
     3.57300      3.57300      3.57300      3.57300      3.57300      3.57300      3.57300
     3.69400      3.69400      3.69400      3.69400      3.69400      3.69400      3.69400
     3.81700      3.81700      3.81700      3.81700      3.81700      3.81700      3.81700
     3.94100      3.94100      3.94100      3.94100      3.94100      3.94100      3.94100
     4.06600      4.06600      4.06600      4.06600      4.06600      4.06600      4.06600
     4.19200      4.19200      4.19200      4.19200      4.19200      4.19200      4.19200
     4.31800      4.31800      4.31800      4.31800      4.31800      4.31800      4.31800
     4.44500      4.44500      4.44500      4.44500      4.44500      4.44500      4.44500
     4.63500      4.63500      4.63500      4.63500      4.63500      4.63500      4.63500
     4.82600      4.82600      4.82600      4.82600      4.82600      4.82600      4.82600
     5.01700      5.01700      5.01700      5.01700      5.01700      5.01700      5.01700
     5.20900      5.20900      5.20900      5.20900      5.20900      5.20900      5.20900
     5.40100      5.40100      5.40100      5.40100      5.40100      5.40100      5.40100
     5.59300      5.59300      5.59300      5.59300      5.59300      5.59300      5.59300
     5.78700      5.78700      5.78700      5.78700      5.78700      5.78700      5.78700
     5.98100      5.98100      5.98100      5.98100      5.98100      5.98100      5.98100
     6.17700      6.17700      6.17700      6.17700      6.17700      6.17700      6.17700
     6.37400      6.37400      6.37400      6.37400      6.37400      6.37400      6.37400
     6.70700      6.70700      6.70700      6.70700      6.70700      6.70700      6.70700
     7.04600      7.04600      7.04600      7.04600      7.04600      7.04600      7.04600
     7.39100      7.39100      7.39100      7.39100      7.39100      7.39100      7.39100
     7.74300      7.74300      7.74300      7.74300      7.74300      7.74300      7.74300
     8.09900      8.09900      8.09900      8.09900      8.09900      8.09900      8.09900
     8.46000      8.46000      8.46000      8.46000      8.46000      8.46000      8.46000
     8.82500      8.82500      8.82500      8.82500      8.82500      8.82500      8.82500
     9.19300      9.19300      9.19300      9.19300      9.19300      9.19300      9.19300
     9.56300      9.56300      9.56300      9.56300      9.56300      9.56300      9.56300
     9.94000      9.94000      9.94000      9.94000      9.94000      9.94000      9.94000
    10.32700     10.32700     10.32700     10.32700     10.32700     10.32700     10.32700
    10.73300     10.73300     10.73300     10.73300     10.73300     10.73300     10.73300
    11.17100     11.17100     11.17100     11.17100     11.17100     11.17100     11.17100
    11.66200     11.66200     11.66200     11.66200     11.66200     11.66200     11.66200
    12.23300     12.23300     12.23300     12.23300     12.23300     12.23300     12.23300
    12.92200     12.92200     12.92200     12.92200     12.92200     12.92200     12.92200
    13.78300     13.78300     13.78300     13.78300     13.78300     13.78300     13.78300
